,name,time,tweet,Source,Likes,RTs,Localization
1264,Convênio de Farmácia,2022-11-10 22:01:25+00:00,@cirogomes @andrepdt12 O Ciro me manda um abraço!,Twitter for iPhone,0,0,
1265,Destruidor de Gado,2022-11-10 22:00:53+00:00,"@RoniBr3 @Danykissed @FernandoHoliday Ciro Nogueira na Casa Civil é o que seu panaca?

Kkkkk",Twitter for Android,6,0,
1266,Duarte,2022-11-10 22:00:24+00:00,"@santiago_saymon @WilliamJacob E quem tava no cargo o inteiro (quase todo), planejou, gerenciou, pode desprezar o t… https://t.co/ym7ZMDbKK4",Twitter Web App,0,0,
1267,João Ricardo - Comunista subversivo bolivarian,2022-11-10 21:58:58+00:00,@tmdqa Ia ser lindo.... homenagem a Ciro Pessoa e Marcelo Frommer!!!,Twitter for Android,0,0,
1268,R!,2022-11-10 21:58:48+00:00,"@eguadiroxa Migo pior que na thread que eu vi aqui no tt tinha gente ate com badge do Ciro. Que ne, tbm nem da pra… https://t.co/tMOn8EBLwv",Twitter for iPhone,0,0,São Vicente - SP
1269,Débora Arécio 🌹,2022-11-10 21:57:28+00:00,"@venlafaxina150 Se for seguir essa lógica então o Lula consideraria o Ciro como seu melhor amigo, bff mesmo, pro re… https://t.co/gR404Mg8kh",Twitter Web App,4,0,Brasil
1270,FELIPE AMARAL REVIVAL,2022-11-10 21:57:23+00:00,@edubtalves imagina se é o Ciro que é eleito?,Twitter Web App,0,0,Casa da Mãe Joana
1271,Bruno Marinho,2022-11-10 21:56:59+00:00,"@mahsola Dos mesmos criadores de ""Ciro abandone a candidatura e peça que Lula cumpra seu plano""",Twitter Web App,0,0,"São José dos Campos, Brasil"
1272,Kaah,2022-11-10 21:56:49+00:00,Ciro sendo enrolado pela Luiza acho pouco!! #PaoPaoBeijoBeijoNoVIVA,Twitter for Android,3,1,São Paulo
1273,Eduardo Gabriel Da Luz,2022-11-10 21:56:33+00:00,"@AndreJanonesAdv Como diz o Ciro Gomes, encantador de serpentes!",Twitter for iPhone,0,0,
1274,Athos Vilela 🇧🇷🌹,2022-11-10 21:56:04+00:00,"@unacional_ Pensando aqui, mas realmente não vejo outro, a não ser Ciro Gomes.",Twitter for Android,0,0,
1275,mari orégano 🐾🇧🇷,2022-11-10 21:55:56+00:00,@Ciro_Barboza_ @CINERARlA esse aqui é elite,Twitter for Android,2,0,Cineraria 💨 | frupo ♡ 
1276,Hier ist das 1DeutscheFernsehen mit der Tagesschau,2022-11-10 21:55:52+00:00,"O bom que Lula incorporou o Ciro Gomes, as máquinas de dinheiro vão funcionar a toda potência!",Twitter Web App,0,0,"Rep. de Curitiba, Rússia BR"
1277,TRI CAMPEÃO FLAMENGO🔴⚫,2022-11-10 21:53:18+00:00,"@silvionavarro Pesadelo era os do BOZZO 
Ricardo Salles, Wentraub, Ciro Nogueira, Pazzuelo, Damares Alves, Heleno,… https://t.co/GRHLH3QDZn",Twitter for Android,0,0,Brasil
1278,Talita Corrêa,2022-11-10 21:53:07+00:00,@SimoneNinay @Rconstantino @MagnoMalta @GayerGus @RomarioOnze @marcofeliciano @depheliolopes @ciro_nogueira… https://t.co/D3IlqeXbco,Twitter for iPhone,0,0,"Minas Gerais, Brasil"
1279,orias lemes,2022-11-10 21:52:38+00:00,@UOLNoticias Especialistas??? Igual o Ciro Gomes na economia?? Dois meses de curso,Twitter for Android,0,0,
1280,Ciro Barboza,2022-11-10 21:51:32+00:00,@CINERARlA por isso eu só uso herbíssimo!!! o desodorante mais poggers do mercado https://t.co/h4SbKelTka,Twitter for Android,3,0,"BM, RJ"
1281,Antônio Eldo de Morais Brito,2022-11-10 21:50:54+00:00,@Rconstantino Constantino estudou bastante e não sabe de nada. Foi humilhado por Ciro..kkkkk,Twitter for Android,0,0,
1282,Aristides,2022-11-10 21:50:39+00:00,@advppmb Olha encontrei um dos 3.599.287 eleitores do Ciro! Sabe dizer se o coroné Ferreira Gomes está no Brasil ou se já foi pra Paris?,Twitter for Android,0,0,"Manaus-AM, Brasil🇧🇷"
1283,SimonyRib💚💛,2022-11-10 21:50:39+00:00,@talitaxcorrea @Rconstantino @MagnoMalta @GayerGus @RomarioOnze @marcofeliciano @depheliolopes @ciro_nogueira… https://t.co/frho4c4I0e,Twitter for Android,0,0,
1284,Marcos,2022-11-10 21:49:57+00:00,"@ehneurotica Apesar de você usar a florzinha do Ciro Gomes, te gosto.",Tweetbot for iΟS,1,0,São Paulo 
1285,Camila Braga,2022-11-10 21:48:59+00:00,"Alguém viu o Feriado indignado quando Bolsonaro escolheu como ministro da Casa Civil Ciro Nogueira, que foi denunci… https://t.co/kY1qdrEdbx",Twitter for iPhone,30,1,Divinópolis 
1286,Belo,2022-11-10 21:48:30+00:00,"@eduardomoreira Saudade de Ciro, também.",Twitter for Android,5,0,"Recife, Brasil"
1287,Zaki Roseiro,2022-11-10 21:47:44+00:00,@RanyeriBarbosa @GabrielAAnjos69 @somosaopaulinos Votei no Ciro no 1o turno e nulo no 2o. Não tem nada a ver com po… https://t.co/5j8pvSItMc,Twitter for Android,0,0,
1288,ｌｕçａ ｉｎ ｔｈｅ ｓｋｙ,2022-11-10 21:47:11+00:00,@printsminions Próxima eleição Eliana vai estar votando no ciro para ele tirar o nome dela do serasa,Twitter Web App,0,0,Space
1289,Ciro Jose Sartorio,2022-11-10 21:46:14+00:00,@brom_elisa @rafaelgloves Lá vai a casa da moeda trabalhar pra valer.,Twitter for Android,0,0,
1290,Ciro Barboza,2022-11-10 21:45:48+00:00,"@CINERARlA mano, é o álvaro do meteoro brasil?? KKKKKKKK",Twitter for Android,0,0,"BM, RJ"
1291,Daniel,2022-11-10 21:45:23+00:00,Ciro Gomes chama Xandão de advogado de facção. https://t.co/9iwxMnXg1F,Twitter for Android,1,1,Suíça; Portugal; França.
1292,fæl 🇧🇷💛💚,2022-11-10 21:44:06+00:00,"@kamaradeGNOSE @Adamavolta E o ciro gomes que deu um CALOTE na sede do Ceará vc ignora ne, se nao fosse isso a gurg… https://t.co/G2Q0G3Fmzx",Twitter for iPhone,0,0,bh
1293,Bolsonaro tem que acabar 🚩,2022-11-10 21:43:46+00:00,@cirogomes @andrepdt12 Ciro … que vergonha o que você se tornou. Triste fim,Twitter for iPhone,0,0,
1294,Filipe Lyrio com Ciro 🌹 12,2022-11-10 21:43:13+00:00,"@traumann Alguém precisa governar contra o Mercado, não necessariamente contra, mas não sendo tutelado por ele. O p… https://t.co/s1XeeQzOcj",Twitter for Android,0,0,Salvador
1295,Antonio Carlos,2022-11-10 21:42:25+00:00,"@NillJK @leiatheinvestor A política neoliberal é melhor do que essa do PT , as ideias desenvolvimentistas do Ciro s… https://t.co/wGxwtXdIcI",Twitter for iPhone,0,0,
1296,Gill,2022-11-10 21:42:23+00:00,"@darneyjabs @offlluz @eliasjabbour Concordo, mas para o Ciro o dólar tinha que estar num patamar mais baixo. Lembra… https://t.co/cxEl68FfSC",Twitter Web App,0,0,
1297,Jonatas Princeswal Gandra de Almeida,2022-11-10 21:42:03+00:00,"@Karem_Cardim Verdade. O profeta Isaías fala bem a respeito disso quando relata que Deus chama Ciro, rei persa, de… https://t.co/xWWEB9rTE0",Twitter for iPhone,1,0,
1298,junior,2022-11-10 21:41:47+00:00,@arthurfarrot @Pitty O Ciro vem cantando essa bola tem tempo...,Twitter for Android,1,0,"Barueri, Brasil"
1299,TEREZINHA NOGUEIRA,2022-11-10 21:41:14+00:00,"@VictorMTeles1 @mahsola AO LULA, CIRO FOI MAGOADO DEMAIS.",Twitter Web App,0,0,SÃO PAULO -SP.
1300,isabel Malvina netto,2022-11-10 21:41:13+00:00,@thunder_270380 Ciro avisou que haveria a maior fraude nesses eleições.,Twitter for Android,5,1,Parana
1301,Paulo,2022-11-10 21:40:22+00:00,"@Antonio68447414 @leiatheinvestor Meu candidato foi Ciro Gomes.
Não tenho nenhuma esperança que o PT rompa com a po… https://t.co/iWMRf9tonR",Twitter Web App,0,0,
1302,José Inácio da Silva,2022-11-10 21:40:03+00:00,"@henriolliveira_ Os cidadãos honestos Valdemar, Ciro Bobeira, Eduardo Cunha...",Twitter for Android,0,0,
1303,Frames,2022-11-10 21:39:43+00:00,@PauloMarquesMe8 @anubisefemea @cirogomes @andrepdt12 Vocês têm procuração do Ciro? Não tenho que responder nada pr… https://t.co/fazvUkxiZq,Twitter for Android,0,0,"São Paulo, Brasil"
1304,Camila Braga,2022-11-10 21:39:18+00:00,"@FernandoHoliday Vamos lá, Feriado, já que você é o fiscal do governo limpinho, eu quero a ficha desse cara aqui, m… https://t.co/Fmhp1GSROR",Twitter for iPhone,25,1,Divinópolis 
1305,ConceituAdo,2022-11-10 21:38:21+00:00,Ciro Santos Show: A magia do teatro de revista e o bom humor cearense chega em Sobral no dia 20 novembro com aprese… https://t.co/oHW8qMECf7,WordPress.com,0,0,Brasil
1306,Felicity 🌲,2022-11-10 21:38:12+00:00,"Essa conta n é minha votei no Ciro 
faz o 🖕🏻 https://t.co/H1nbeLqriU",Twitter for Android,0,0,
1307,Presida,2022-11-10 21:38:02+00:00,@PedroHMirandaB Votei em ciro no primeiro e anulei agora,Twitter for Android,1,0,Brasil
1308,fæl 🇧🇷💛💚,2022-11-10 21:37:49+00:00,@kamaradeGNOSE @Adamavolta Ciro gomes matou uma das empresas mais promissoras da história do Brasil,Twitter for iPhone,0,0,bh
1309,Gatagado,2022-11-10 21:36:30+00:00,@senadorhumberto O choro de Ciro kkkkkkkkkkk,Twitter for Android,0,0,
1310,Jesus Ricardo Munhoz,2022-11-10 21:36:12+00:00,"O PMDB era acusado de Golpe.
Se alinhando de novo é  Golpe.
Ciro chamou, mama ou não mama?
O Vice disparou fogo e f… https://t.co/sPVQbG0CQp",Twitter for Android,0,0,
1311,"🇧🇷🌹Ciro Leonardo, Na luta pelo PND! 🙂👍🌹",2022-11-10 21:35:53+00:00,@titoalencar @dbenndorf @santos_raff @MauricioRicardo @cirogomes Se tivesse visto só uma palestra do Ciro já saberi… https://t.co/MtSlS1h2Dg,Twitter for Android,0,0,
1312,Davi Cândido,2022-11-10 21:34:33+00:00,"@JornalDaCidadeO estamos passando por isso pois temos um (presidente banana) ele poderia ter evitado isso,quando(mo… https://t.co/PisYF3UNzR",Twitter Web App,0,0,Paraná-Curitiba
1313,Claudimeire Rodrigue 🦅🍼🍺🙊🎤🇧🇷,2022-11-10 21:34:26+00:00,"@hwblask @ZattarRafael Realmente encanta, como disse o Ciro encantador de serpentes!",Twitter for Android,1,0,"Sumaré, Brasil"
1314,кαмαяα∂,2022-11-10 21:34:10+00:00,@Adamavolta Ciro Gomes transformou o Ceará numa potência Mundial,Twitter for Android,0,0,🇧🇷⚔️Tertia tropica Romae 
1315,Gleybson Andrade🇧🇷🇵🇹,2022-11-10 21:33:36+00:00,@LulaOficial @ricardostuckert Sua ganância lhe cegou e a tal frente ampla deve estar contando com seu impeachemant… https://t.co/eHKRR7mTid,Twitter for Android,0,0,Portugal
1316,José Inácio da Silva,2022-11-10 21:33:24+00:00,@FernandoHoliday Faltou Ciro Bobeira e vários outros...,Twitter for Android,0,0,
1317,FcoSilva,2022-11-10 21:33:24+00:00,@Qwerp67823972 Ciro Gomes é realista . Não tem meias palavras. Isto te incomoda,Twitter for Android,0,0,
1318,Jords,2022-11-10 21:32:16+00:00,"@sidneicarneiro @cirogomes @andrepdt12 Por favor, não. Deixem o Ciro em paz. Ele fez a campanha necessária pra paut… https://t.co/OSW4sLUJXr",Twitter for Android,3,0,
1319,Monarquista da UFPR é contra,2022-11-10 21:31:04+00:00,Me oponho a Ciro Gomes e a Fiat Marea,"Cheap Bots, Done Quick!",0,0,
1320,amo cefalópodes,2022-11-10 21:30:45+00:00,"da mesma série de
ciro e gurias contra a hidráulica
ciro e @vinimarcal contra a elétrica

vem aí
ciro e @cisaner co… https://t.co/SLUCQxtTog",Twitter Web App,3,0,POA RS
1321,Lião 🦁 (21st century schizoid man),2022-11-10 21:30:27+00:00,@sadzenin Ainda acho que o Ciro supera ele kkkkkkk,Twitter for Android,0,0,
1322,Gabriel Lazarotti,2022-11-10 21:30:16+00:00,"“Civilizar-se é espiritualizar-se.” Gustavo Corção

""Deixamos de encontrar a felicidade em âmbito subjetivo, espiri… https://t.co/GOTqcsJOov",Twitter Web App,3,0,"Belo Horizonte, Minas Gerais"
1323,Wellington Lacerda,2022-11-10 21:30:09+00:00,"@advppmb AONDE????!!
QUAL foi o discurso que ele fez anunciando que o Jair tinha oposição?
Quando foi que ele uniu… https://t.co/9Hmzzaf0TA",Twitter for Android,0,0,SSA BA
1324,✨Milene Santos ,2022-11-10 21:29:05+00:00,eu to 100% apaixonda pelo jeep gurgel x12 tocantis e puta pq o ciro gomes foi um pau no cu com o dono da montadora br,Twitter Web App,0,0,"São Paulo, Brasil"
1325,André Silva,2022-11-10 21:28:27+00:00,"@folha_mercado Isso até o Ciro já tinha dito, que todas as baixas eram artificiais.",Twitter for Android,1,0,"Praia Grande, Brasil"
1326,Leonardo Albuquerque,2022-11-10 21:28:27+00:00,@zezbram @choquei Político pra mim não interessa se é bolsonaro ou Lula tem que se criticado e cobrado essa eleição… https://t.co/d4Ggkd4eoY,Twitter for Android,0,0,
1327,Oposição 🇧🇷,2022-11-10 21:28:21+00:00,"@cirogomes @andrepdt12 Parabéns ao companheiro. Descanse e depois volte com tudo, Ciro. 💜",Twitter for Android,0,0,
1328,Vivi Almeida 🔴⚫🇧🇷2️⃣2️⃣,2022-11-10 21:28:13+00:00,"@SigaGazetaBR Boa sorte nada, seu apoiador de ladrão! Vc será responsavilizado tbm. Vc tem culpa nessa lambança. Vc… https://t.co/cpWOSRFgjQ",Twitter for Android,0,0,Brazil
1329,José Cândido,2022-11-10 21:27:28+00:00,@carolando_44 @SatanHi03933511 @HugoSantanaBat1 @ZigArthurcosta @reporterenato Caraca! Com todos estes dados que vo… https://t.co/rMyvlpIB61,Twitter for Android,0,0,
1330,filho da gal costa 🇧🇷,2022-11-10 21:27:14+00:00,"imagina se fosse o ciro que deixava claro a derrubada do teto, fim do ppi e nacionalização das empresas kkkkkk",Twitter for Android,2,0,
1331,🅰️hmet William Kershaw (42/45) 🇻🇦🏴󠁧󠁢󠁥󠁮󠁧󠁿,2022-11-10 21:26:59+00:00,"Ciro só tem a fama que tem porque é governador do Nordeste. Se ele fosse paulista ou sulista, ele teria tido o mesm… https://t.co/ZAXhAj73NO",Twitter for Android,2,0,O Sul Selvagem 
1332,Brunno Iorio,2022-11-10 21:26:46+00:00,"@CuleBrazil @Ioud_skar @choquei Ah questão é, prejudicar o âmbito eleitoral? Cadê as pessoas que compartilharam fak… https://t.co/P2zV39kf3Q",Twitter for iPhone,0,0,
1333,🇧🇷 🅹🅱 ᴊᴇꜰᴇʀꜱᴏɴ ʙɪᴀɢɢɪ,2022-11-10 21:26:39+00:00,"@bfm_jose Ou foi o Ciro Nogueira, ou Fábio Faria. Não confio nesses dois de jeito nenhum!",Twitter for Android,0,0,Capital Nacional do Dogão🌭
1334,Jorge Tadeu,2022-11-10 21:26:02+00:00,"@JanainaDoBrasil Quadrilhão de Bozo
Quadrilhão do STF
Quadrilhão de kassab
Quadrilhão de Ciro nogueira
Quadrilhão d… https://t.co/BQHebYgo8X",Twitter Web App,0,0,
1335,Mário Flávio,2022-11-10 21:25:38+00:00,PP não decidirá apoio a Lula com Ciro Nogueira no governo Bolsonaro https://t.co/2Gyeds6MNO,WordPress.com,0,0,"Caruaru, PE"
1336,André,2022-11-10 21:25:32+00:00,@mahsola quem é ciro ?,Twitter for Android,0,0,"Rio de Janeiro, Brasil"
1337,Marcos Alves,2022-11-10 21:25:24+00:00,"@alimenoabsurdo @DCainhurst @ostrajob Legal que a denúncia contra o Bozo no Tribunal Penal Internacional é do Ciro,… https://t.co/l2dycWNxSk",Twitter for Android,7,0,
1338,amor verdade,2022-11-10 21:24:52+00:00,Alguém viu Ciro 🤔😳,Twitter for Android,0,0,
1339,Chico Lívio 🇧🇷,2022-11-10 21:23:49+00:00,@CiroLeonardo5 @dbenndorf @santos_raff @MauricioRicardo @cirogomes Quem implementou foi a atual governadora Izolda… https://t.co/laB8W6HjMq,Twitter Web App,0,0,Brazil
1340,Corretor de manchetes.,2022-11-10 21:23:06+00:00,"@IlanaKarine @MauMeirelles @elonmusk Ciro Gomes e no seu perfil diz 12+1, não se esqueça que a crise é mundial e 40… https://t.co/BJsnldFHkw",Twitter for Android,0,0,"São Paulo, Brasil"
1341,Marluce497@gmail.com,2022-11-10 21:23:06+00:00,@mauro_bfilho @deveresperanca Isso esta me parecendo proposta contida no PND do Ciro Gomes,Twitter for iPhone,0,0,
1342,Adamastor,2022-11-10 21:22:44+00:00,"@kamaradeGNOSE Vai ser viado pra lá Kamarad, Ciro é um pseudonacionalista que tem sonho molhado com o Vargas",Twitter for Android,1,0,🪓🦅
1343,Quem tem um Porg não quer guerra com ngm!,2022-11-10 21:19:53+00:00,Corta pro Ciro falando o que 0recisa der dito e sendo chamado de fascista... https://t.co/YnfQfNeR99,Twitter for Android,0,0,
1344,Mari Valentim,2022-11-10 21:18:34+00:00,"@GabLazarotti E se for por número de votos...a Marina fez 20 milhões em 2010 e 22 milhões em 2014. 

Marina derrete… https://t.co/GK3g4CUwfc",Twitter for Android,0,0,Distrito Federal
1345,Divany Hernandes #Lula13,2022-11-10 21:18:21+00:00,@andersonrosavaz É. O que você escreveu não é ódio. O que o ciro fez nos últimos 18 meses foi puro amor.,Twitter Web App,0,0,"São Paulo, Brasil"
1346,Vieira à Paris 🇫🇷,2022-11-10 21:18:16+00:00,"Ego do Ciro fazendo programa de governo, bora ver se ele (Lule) cumpre. https://t.co/M7CGUBLs1n",Twitter for iPhone,0,0,"Belém, Pará"
1347,Wesley Fonseca OFICIAL,2022-11-10 21:17:41+00:00,"@VictorMTeles1 @mahsola 2026, bater o pé dentro do PT e dizer q o sucessor dele é Ciro. Aí sim. Mas só se eu não so… https://t.co/SEAM4ltB5N",Twitter for Android,19,0,"Fortaleza, Brasil"
1348,"Henry, amigo do Ciranha 🕷️🕷️🕸️🕸️🕸️",2022-11-10 21:16:58+00:00,"@dan2conta @mylaura_m Eu tô falando de proposta, cara, Ciro fez Lula não.

Ninguém pediu pra Lula desistir
A crític… https://t.co/wEA6CGlTNr",Twitter for Android,0,0,São Paulo
1349,Doce de Buriti de Cainhurst,2022-11-10 21:16:29+00:00,@GSandwicht @cirogomes @andrepdt12 Cara curte o próprio comentário 😂. Acho engraçado os petralhas serem tão obcecados pelo Ciro.,Twitter for Android,5,0,
1350,Faz o L.,2022-11-10 21:16:10+00:00,@Fabiano55431846 @pocasiideia @choquei Mas quem é Ciro? Jogador do Vasco?,Twitter Web App,0,0,
1351,José Maria,2022-11-10 21:15:42+00:00,@rbreia @LulaOficial Esse era o Ciro,Twitter for iPhone,1,0,Em movimento
1352,Fjov,2022-11-10 21:15:32+00:00,@kamaradeGNOSE Só esperando o Ciro pegar um ministério no governo lula,Twitter for Android,0,0,
1353,Ygor Berteges,2022-11-10 21:15:31+00:00,"Gosto do Haddad, um clássico social-democrata, mas ñ da, que seja o Boulos, Ciro, Sofia, Leo, mas o Haddad n chega… https://t.co/XH9MZZKYtf",Twitter for Android,0,0,
1354,Wellington Lacerda,2022-11-10 21:15:26+00:00,"@deiapaulino84 @advppmb O Ciro SE FODEU.
Escolheu a estratégia errada, foi burro e mimado e SE FODEU.
O PDT SE SAIU… https://t.co/ZA1Zsihenr",Twitter for Android,0,0,SSA BA
1355,juliano nunes,2022-11-10 21:15:08+00:00,"@OGuinho2 @diguinhocoruja Negativo… nao falando do moro pq tem mta rejeição do PT, mas um outro candidato abocanhar… https://t.co/KNOOAeWZKS",Twitter for iPhone,0,0,Porto Alegre
1356,luca 🇧🇷,2022-11-10 21:14:42+00:00,"@mahsola O medo é, usa esse discurso que o Ciro defendeu, faz tudo ao contrário daí morre não a figura, mas o movimento.",Twitter for Android,3,0,"Minas Gerais, Brasil"
1357,Valerie Brown,2022-11-10 21:14:37+00:00,"Qual foi a primeira declaração dos Direitos Humanos registrada na história?
ENCOMENDAR AGORA =&gt;… https://t.co/oN2DhT5Te3",Twitter Web App,0,0,
1358,Marinaldo Júnior🌹🌹🤝,2022-11-10 21:14:33+00:00,@aguedescartoon Eu acho é pouco.   O povo poderia ter jogado no lixo Lula e Bolsonaro.   Poderia ter colocado no se… https://t.co/99cyviEXgO,Twitter for Android,2,0,
1359,Caipira,2022-11-10 21:14:32+00:00,@filipesabara @elaine_maia1 Ciro Gomes profeta,Twitter Web App,0,0,Interior de SP
1360,Caipira,2022-11-10 21:14:16+00:00,"Boulos e Meirelles na mesma mesa? Alguém está sendo enganado...
Ciro Gomes, https://t.co/EN9zlDWAET",Twitter Web App,1,0,Interior de SP
1361,Puraingresia,2022-11-10 21:12:51+00:00,"@AlyssonSalomao Eu tenho onde, DISGRAÇA? Se sua conta tá suspensa. No linque que busquei aqui aparece só eu dizendo… https://t.co/1G2t0GWOtL",Twitter Web App,0,0,
1362,Gerardo Junior,2022-11-10 21:11:43+00:00,@Roger76021192 @Leoo__Santos @euMarinaMamede @FernandoHoliday Maduro!? Esse Ciro aí que não conseguiu agregar nem a… https://t.co/aWk8kliKsi,Twitter Web App,0,0,
1363,Diácono Wandersom Martins 🌹🌹🌹,2022-11-10 21:11:09+00:00,@MarcioThadeu5 To achando que era estratégica do Ciro com lula... so pra ele ganhar e fazee o pnd dar certo🤣🤣🤣🤣,Twitter for Android,1,0,
1364,Puraingresia,2022-11-10 21:11:05+00:00,"@AlyssonSalomao Não tem. Botei aqui e só apareceu eu lhe desafiando em relação à subida de Ciro. Aparece CONTA SUSPENSA. 

Fake news?",Twitter Web App,0,0,
1365,ludd numanice,2022-11-10 21:10:47+00:00,@nooneisaisa o Ciro Gomes,Twitter for Android,1,0,"Goiânia, Brasil"
1366,Pindorama ART,2022-11-10 21:09:49+00:00,"@FernandoHoliday Esqueceu de citar Eduardo Cunha, Waldemar Da Costa Neto,  Ciro Nogueira, Ricardo Barros tudo no governo Bolsonaro.",Twitter for Android,0,0,são paulo
1367,Puraingresia,2022-11-10 21:09:42+00:00,"@AlyssonSalomao O pior que nem dá pra lhe cobrar, pois fui olhar e sua conta foi suspensa (sabe-se lá deus porque d… https://t.co/h1a5QDkHuY",Twitter Web App,0,0,
1368,"🇧🇷🌹Ciro Leonardo, Na luta pelo PND! 🙂👍🌹",2022-11-10 21:09:23+00:00,"@titoalencar @dbenndorf @santos_raff @MauricioRicardo @cirogomes A educação do seu estado é o que é, graças ao Ciro… https://t.co/ieqNWPu72O",Twitter for Android,0,0,
1369,Vláubia 1️⃣➕2️⃣%,2022-11-10 21:08:46+00:00,"@rb_quadros @cirogomes @andrepdt12 Se vc sente falta do conteúdo do Ciro. Vai no YouTube dele, tem quase 2mil vídeo… https://t.co/XuL0TwPs30",Twitter for Android,5,1,Brasil
1370,Maressa Andrade,2022-11-10 21:07:40+00:00,"@Virdwir @Silvionasc @AnaVRinnn @MCMXCIX20 @RhafikS @SofiaManzanoPCB De fato, Ciro foi mto atuante durante todos es… https://t.co/kE9QECr7BM",Twitter for Android,1,0,
1371,"🇧🇷🌹Ciro Leonardo, Na luta pelo PND! 🙂👍🌹",2022-11-10 21:06:59+00:00,@titoalencar @dbenndorf @santos_raff @MauricioRicardo @cirogomes Ex disso e o bozo. A tática do Medo nem sempre dá… https://t.co/gxD3RABUNC,Twitter for Android,0,0,
1372,Fred Smith 🌹,2022-11-10 21:06:37+00:00,@deccache Li o livro dela at al. parecia palestra do Ciro.,Twitter for iPhone,0,0,"Itabuna, Brasil"
1373,Ilana da farmácia🌹 12+1,2022-11-10 21:05:57+00:00,"@AndredsouzaRios @MauMeirelles @elonmusk pior q eu sou Ciro Gomes, mas na época do governo Lula o Brasil era a SEXT… https://t.co/Yh3zmSEKZ9",Twitter Web App,0,0,"Olinda, Brazil"
1374,Lucas Onorato,2022-11-10 21:05:04+00:00,"@fernandobaixo @1segantes_ gente, parece o ciro gomes",Twitter Web App,1,0,Vila Velha - ES
1375,Ciro Barboza,2022-11-10 21:04:02+00:00,@cinaszin EXATO ela é perfeitola!!!,Twitter for Android,0,0,"BM, RJ"
1376,Ciro Barboza,2022-11-10 21:03:42+00:00,@cinaszin isso daí é top formatos noggers para escovas dentárias,Twitter for Android,1,0,"BM, RJ"
1377,silvia marantes,2022-11-10 21:03:17+00:00,"@valzynia @MatheusNicolass @cirogomes Não precisa ser bolsonarista para defender a liberdade.
Apesar de não se pode… https://t.co/UKziAbYu2j",Twitter for Android,0,0,
1378,Irenice Freitas🌹,2022-11-10 21:02:50+00:00,"@SheFlavia Só pra constar, Eu também votei no CIRO.",Twitter for Android,0,0,
1379,tchgvsky,2022-11-10 21:02:48+00:00,"O que eu conclui dessas eleições foi que Lula virou um ser perfeito que deve ser endeusado, o governo Bolsonaro foi… https://t.co/mFv4QGgSsP",Twitter for Android,0,0,Osasco
1380,Francisco Diolindo Dos Santos Neto,2022-11-10 21:01:31+00:00,"@NiaManiero @realpfigueiredo @FlavioBolsonaro 
@jairbolsonaro 
@exercitooficial 
@carlosjordy 
@JovemPanNews… https://t.co/NNpwXZB85o",Twitter for Android,0,1,
1381,"Rikelmy, duque de Sobral",2022-11-10 21:01:11+00:00,"@ruivo_ruivo_ @Nald1nho @Pacdns @HCesconeto @felipeneto Cara, em intensidade sim, mas a de se levar em consideração… https://t.co/GWUofD5Bb6",Twitter for Android,2,0,
1382,José Roberto Leonel,2022-11-10 20:59:58+00:00,"@deltanmd Lula é eencantador de serpentes como Ciro Gomes falou, ele pode explicar 6 milhoes na conta da Marisa leticia, qual a origem",Twitter Web App,0,0,"Itapetininga, Brasil"
1383,zecamor,2022-11-10 20:59:56+00:00,"@Apololux @aguedescartoon Tirando Ciro Nogueira, qual o cargo de cada um desses no governo? 
Augusto Aras? Qual o p… https://t.co/UfODkMCrNw",Twitter for iPhone,1,0,Brasil
1384,Ciro Barboza,2022-11-10 20:59:41+00:00,@cinaszin @Nescau_09 podemos dizer que é um assunto que apetece meu interesse...,Twitter for Android,0,0,"BM, RJ"
1385,Elisete Bandeira 🇦🇹,2022-11-10 20:59:37+00:00,@ismattca Estão é mordidos pq queriam @felipeneto na campanha do Ciro. Lembro que incomodavam pra ele entrevistar Ciro. 🤦,Twitter for Android,0,0,"Esteio, Brasil"
1386,Lis Nunes,2022-11-10 20:59:22+00:00,"@cirogomes @andrepdt12 Ciro, espero que em 2026 você seja o presidente eleito...espero que Deus realize esse sonho.",Twitter for Android,0,0,"Ipiaú, Brasil"
1387,Juventude Socialista - PDT/RS,2022-11-10 20:59:14+00:00,A noite da última quarta-feira ficou pequena pra disposição que a JS gaúcha demonstrou de fortalecer a nossa organi… https://t.co/2ZSotGv5UF,Twitter Web App,0,0,Porto Alegre - RS
1388,gabriel andrade,2022-11-10 20:59:00+00:00,"@FernandoHoliday Eduardo Cunha , Roberto Jeferson, Valdemar da Costa Neto , Fernando Color ,Ciro Nogueira... não  s… https://t.co/xNax3pyd9j",Twitter for Android,1,0,"Ilhéus, Bahia"
1389,olho por olho dente por dente...,2022-11-10 20:57:53+00:00,"@gleisi Falo de quem realmente quer trabalhar e investir no Brasil ,,agora quem quer sugar e sumir ,,já tão TD ao r… https://t.co/3hJWenRwa4",Twitter for Android,0,0,Brasil
1390,Bruna.,2022-11-10 20:56:00+00:00,@tatunsobeemtoco A diversão de vcs é assistir Ciro Games? Que vida triste,Twitter for Android,3,0,
1391,Djanzin,2022-11-10 20:55:45+00:00,@brandaomauricio @renatajbarreto Um cara que vota no Ciro Gomes (o candidato da impressora de dinheiro) não pode en… https://t.co/Cfbj9ywwcZ,Twitter Web App,7,0,
